LR,RF,ADA,GB,QDA,LDA,LinearSVM,RBFSVM,Subject,feature_size
0.53,0.48666666666666664,0.5544444444444444,0.49555555555555547,0.6244444444444445,0.42777777777777776,0.5333333333333333,0.37444444444444447,NF106,"(96, 12)"
0.5311111111111112,0.5444444444444444,0.49000000000000005,0.4888888888888888,0.44666666666666666,0.3866666666666667,0.5122222222222222,0.41666666666666663,NF106,"(96, 12)"
0.5888888888888889,0.4444444444444445,0.6144444444444445,0.5966666666666668,0.45111111111111113,0.3544444444444445,0.5155555555555555,0.39666666666666667,NF106,"(96, 12)"
0.5033333333333333,0.6133333333333333,0.49333333333333335,0.44333333333333325,0.4766666666666667,0.47000000000000003,0.4699999999999999,0.35555555555555557,NF106,"(96, 12)"
0.4166666666666667,0.5222222222222223,0.47888888888888886,0.6122222222222222,0.45,0.5844444444444445,0.5422222222222222,0.3766666666666667,NF106,"(96, 12)"
0.5355555555555555,0.41555555555555557,0.53,0.5822222222222222,0.53,0.4622222222222222,0.4655555555555555,0.42777777777777776,NF106,"(96, 12)"
0.5111111111111112,0.39666666666666667,0.47999999999999987,0.54,0.49777777777777776,0.3655555555555556,0.5622222222222222,0.33222222222222225,NF106,"(96, 12)"
0.45111111111111113,0.5288888888888889,0.4455555555555556,0.5311111111111111,0.47555555555555556,0.5,0.5,0.42666666666666664,NF106,"(96, 12)"
0.3977777777777778,0.4444444444444445,0.5399999999999999,0.6133333333333334,0.5311111111111111,0.40888888888888897,0.5011111111111111,0.40777777777777785,NF106,"(96, 12)"
0.5222222222222223,0.43555555555555553,0.5544444444444445,0.5044444444444445,0.4611111111111111,0.49555555555555547,0.5511111111111112,0.35444444444444445,NF106,"(96, 12)"
0.5177777777777778,0.4477777777777778,0.5588888888888889,0.5066666666666667,0.4422222222222222,0.53,0.47888888888888886,0.3733333333333334,NF106,"(96, 12)"
0.5722222222222222,0.5411111111111111,0.43888888888888883,0.5544444444444444,0.5222222222222223,0.5900000000000001,0.4455555555555556,0.36666666666666664,NF106,"(96, 12)"
0.49777777777777776,0.47555555555555556,0.44222222222222224,0.45999999999999996,0.5,0.5900000000000001,0.5122222222222222,0.36444444444444446,NF106,"(96, 12)"
0.4255555555555556,0.5811111111111111,0.48111111111111116,0.4566666666666667,0.4988888888888888,0.43888888888888894,0.5444444444444444,0.3633333333333334,NF106,"(96, 12)"
0.5022222222222222,0.4988888888888889,0.4766666666666667,0.51,0.58,0.51,0.5,0.37222222222222223,NF106,"(96, 12)"
0.6177777777777778,0.4477777777777778,0.4844444444444444,0.4633333333333334,0.5288888888888889,0.45888888888888885,0.5477777777777779,0.37333333333333335,NF106,"(96, 12)"
0.3555555555555555,0.40555555555555556,0.5622222222222223,0.5366666666666667,0.5455555555555557,0.47888888888888886,0.5677777777777778,0.4177777777777778,NF106,"(96, 12)"
0.48555555555555563,0.5622222222222222,0.5077777777777778,0.4922222222222222,0.39555555555555555,0.5944444444444444,0.42555555555555563,0.38555555555555554,NF106,"(96, 12)"
0.5711111111111111,0.40555555555555556,0.3288888888888889,0.6155555555555556,0.5333333333333333,0.5611111111111111,0.48777777777777775,0.39555555555555555,NF106,"(96, 12)"
0.5222222222222223,0.48,0.6477777777777778,0.57,0.48777777777777775,0.5377777777777778,0.5444444444444445,0.36333333333333334,NF106,"(96, 12)"
0.4488888888888889,0.4822222222222222,0.52,0.5111111111111112,0.5744444444444444,0.5833333333333334,0.4177777777777778,0.41555555555555557,NF106,"(96, 12)"
0.5077777777777778,0.5377777777777778,0.5266666666666666,0.4977777777777777,0.48777777777777775,0.4688888888888889,0.5233333333333333,0.3533333333333334,NF106,"(96, 12)"
0.5511111111111111,0.45555555555555555,0.4144444444444444,0.42333333333333334,0.4966666666666666,0.5222222222222223,0.4988888888888889,0.3555555555555556,NF106,"(96, 12)"
0.5233333333333333,0.5900000000000001,0.40444444444444444,0.5944444444444444,0.5333333333333334,0.53,0.53,0.3855555555555556,NF106,"(96, 12)"
0.38555555555555554,0.44000000000000006,0.5222222222222223,0.42666666666666664,0.4455555555555556,0.4633333333333334,0.4666666666666666,0.33111111111111113,NF106,"(96, 12)"
0.42777777777777776,0.5266666666666666,0.5888888888888889,0.42333333333333334,0.5077777777777778,0.4344444444444444,0.51,0.3844444444444445,NF106,"(96, 12)"
0.4611111111111111,0.5277777777777777,0.4877777777777778,0.49444444444444435,0.51,0.5766666666666668,0.44111111111111106,0.4177777777777778,NF106,"(96, 12)"
0.5288888888888889,0.45555555555555555,0.6677777777777777,0.3766666666666667,0.5922222222222222,0.5366666666666667,0.4488888888888889,0.41555555555555557,NF106,"(96, 12)"
0.4288888888888889,0.5411111111111111,0.45666666666666667,0.5,0.5422222222222223,0.3866666666666667,0.47777777777777775,0.39555555555555555,NF106,"(96, 12)"
0.5866666666666667,0.40777777777777785,0.4266666666666666,0.5111111111111111,0.5311111111111112,0.5333333333333333,0.49777777777777776,0.38555555555555554,NF106,"(96, 12)"
0.5277777777777778,0.3844444444444445,0.5599999999999999,0.3766666666666667,0.5222222222222223,0.5266666666666666,0.5233333333333333,0.3677777777777778,NF106,"(96, 12)"
0.4033333333333333,0.518888888888889,0.42666666666666664,0.38555555555555554,0.42666666666666664,0.4177777777777778,0.47444444444444434,0.4166666666666667,NF106,"(96, 12)"
0.5922222222222222,0.45999999999999996,0.4166666666666667,0.5277777777777779,0.5822222222222222,0.5022222222222222,0.4888888888888888,0.4166666666666667,NF106,"(96, 12)"
0.5277777777777779,0.4644444444444444,0.48,0.5433333333333332,0.5666666666666667,0.49777777777777776,0.4922222222222222,0.4066666666666666,NF106,"(96, 12)"
0.5366666666666666,0.5355555555555556,0.5322222222222222,0.5133333333333333,0.4477777777777778,0.4677777777777778,0.5433333333333333,0.3833333333333334,NF106,"(96, 12)"
0.48111111111111116,0.5088888888888888,0.5199999999999999,0.5211111111111111,0.5111111111111111,0.4455555555555556,0.5522222222222222,0.3388888888888889,NF106,"(96, 12)"
0.5,0.44666666666666666,0.5222222222222221,0.45888888888888896,0.5211111111111111,0.4722222222222222,0.45777777777777773,0.35111111111111115,NF106,"(96, 12)"
0.5700000000000001,0.47000000000000003,0.45666666666666667,0.4677777777777778,0.5633333333333334,0.47888888888888886,0.51,0.4177777777777778,NF106,"(96, 12)"
0.6244444444444445,0.5177777777777777,0.5177777777777777,0.5988888888888889,0.3655555555555555,0.43000000000000005,0.47111111111111115,0.3844444444444445,NF107,"(96, 12)"
0.5288888888888889,0.4833333333333333,0.5444444444444445,0.551111111111111,0.5633333333333332,0.43666666666666665,0.5111111111111111,0.34222222222222226,NF107,"(96, 12)"
0.2688888888888889,0.47444444444444445,0.48,0.4222222222222222,0.5222222222222223,0.5922222222222222,0.44333333333333325,0.3533333333333334,NF107,"(96, 12)"
0.53,0.5122222222222222,0.5433333333333333,0.5155555555555555,0.46111111111111114,0.52,0.5066666666666666,0.37444444444444447,NF107,"(96, 12)"
0.40555555555555556,0.5199999999999999,0.5244444444444445,0.4033333333333333,0.5744444444444444,0.5288888888888889,0.5311111111111112,0.3622222222222223,NF107,"(96, 12)"
0.43666666666666665,0.45111111111111113,0.5622222222222223,0.5733333333333333,0.5322222222222222,0.4822222222222223,0.47444444444444445,0.3666666666666667,NF107,"(96, 12)"
0.47111111111111104,0.38888888888888884,0.4477777777777778,0.5111111111111112,0.40777777777777774,0.4411111111111111,0.5311111111111112,0.3833333333333334,NF107,"(96, 12)"
0.3777777777777778,0.5266666666666666,0.48,0.45666666666666667,0.5311111111111112,0.4888888888888888,0.48777777777777775,0.4133333333333334,NF107,"(96, 12)"
0.4111111111111111,0.6077777777777778,0.5233333333333334,0.5855555555555555,0.49000000000000005,0.5755555555555556,0.5411111111111111,0.3733333333333334,NF107,"(96, 12)"
0.3833333333333333,0.5733333333333334,0.5299999999999999,0.40555555555555556,0.5533333333333335,0.5633333333333332,0.43888888888888883,0.3566666666666667,NF107,"(96, 12)"
0.5222222222222221,0.5177777777777778,0.5833333333333333,0.37555555555555553,0.45777777777777773,0.4477777777777778,0.49000000000000005,0.37666666666666665,NF107,"(96, 12)"
0.46777777777777774,0.49000000000000005,0.6166666666666667,0.5744444444444444,0.5488888888888889,0.4699999999999999,0.5044444444444445,0.36333333333333334,NF107,"(96, 12)"
0.43666666666666665,0.48,0.5244444444444445,0.4366666666666667,0.47000000000000003,0.5444444444444445,0.5133333333333333,0.3966666666666667,NF107,"(96, 12)"
0.5155555555555555,0.4333333333333333,0.4888888888888888,0.3655555555555556,0.6222222222222221,0.4600000000000001,0.5633333333333332,0.3844444444444445,NF107,"(96, 12)"
0.6144444444444446,0.5322222222222222,0.5344444444444445,0.4477777777777778,0.5866666666666667,0.5255555555555554,0.5077777777777778,0.4166666666666667,NF107,"(96, 12)"
0.4677777777777778,0.49333333333333335,0.5399999999999999,0.46777777777777774,0.528888888888889,0.3711111111111111,0.47777777777777775,0.4066666666666666,NF107,"(96, 12)"
0.45666666666666667,0.6233333333333333,0.37444444444444447,0.508888888888889,0.39333333333333337,0.4177777777777777,0.5088888888888888,0.37444444444444447,NF107,"(96, 12)"
0.49111111111111105,0.40777777777777774,0.4377777777777778,0.5522222222222222,0.5611111111111111,0.5000000000000001,0.40777777777777785,0.33444444444444443,NF107,"(96, 12)"
0.4966666666666666,0.5277777777777778,0.49555555555555547,0.5188888888888888,0.5644444444444444,0.5666666666666668,0.5111111111111111,0.3944444444444445,NF107,"(96, 12)"
0.4811111111111111,0.49444444444444435,0.45777777777777773,0.5866666666666667,0.5533333333333333,0.44000000000000006,0.5244444444444445,0.35444444444444445,NF107,"(96, 12)"
0.36444444444444446,0.42666666666666664,0.6155555555555555,0.4377777777777777,0.47000000000000003,0.6155555555555555,0.45666666666666667,0.3944444444444445,NF107,"(96, 12)"
0.39333333333333337,0.6344444444444445,0.40777777777777785,0.5122222222222222,0.4222222222222222,0.4822222222222222,0.5311111111111112,0.3455555555555556,NF107,"(96, 12)"
0.5011111111111111,0.5933333333333334,0.4688888888888889,0.45888888888888885,0.4644444444444444,0.45,0.5199999999999999,0.35333333333333333,NF107,"(96, 12)"
0.4188888888888889,0.5344444444444444,0.5533333333333333,0.48999999999999994,0.4877777777777778,0.45777777777777784,0.45444444444444443,0.4255555555555556,NF107,"(96, 12)"
0.31444444444444447,0.4144444444444444,0.36666666666666675,0.37111111111111106,0.45999999999999996,0.5000000000000001,0.5855555555555555,0.37555555555555553,NF107,"(96, 12)"
0.5133333333333334,0.4477777777777778,0.39666666666666667,0.5044444444444445,0.5522222222222222,0.45,0.4977777777777777,0.39333333333333337,NF107,"(96, 12)"
0.43999999999999995,0.478888888888889,0.47111111111111115,0.3988888888888889,0.5111111111111111,0.3744444444444445,0.47888888888888886,0.40666666666666673,NF107,"(96, 12)"
0.4155555555555555,0.5733333333333334,0.4811111111111111,0.5155555555555555,0.43999999999999995,0.5322222222222222,0.5522222222222223,0.3844444444444445,NF107,"(96, 12)"
0.44666666666666666,0.41222222222222216,0.37555555555555553,0.3577777777777778,0.5577777777777777,0.4922222222222222,0.53,0.3844444444444445,NF107,"(96, 12)"
0.53,0.51,0.3944444444444445,0.45777777777777784,0.5,0.47666666666666657,0.5366666666666667,0.3866666666666667,NF107,"(96, 12)"
0.57,0.4155555555555555,0.4477777777777777,0.5211111111111111,0.47888888888888886,0.45666666666666667,0.6033333333333333,0.37444444444444447,NF107,"(96, 12)"
0.5255555555555554,0.5244444444444445,0.4288888888888889,0.6,0.5833333333333333,0.5477777777777778,0.41222222222222227,0.3766666666666667,NF107,"(96, 12)"
0.48,0.55,0.5622222222222223,0.5211111111111111,0.5333333333333334,0.48999999999999994,0.5466666666666666,0.34222222222222226,NF107,"(96, 12)"
0.47777777777777775,0.5455555555555556,0.5177777777777777,0.3466666666666667,0.47000000000000003,0.45,0.5022222222222222,0.3855555555555556,NF107,"(96, 12)"
0.45555555555555544,0.5011111111111111,0.5566666666666668,0.5511111111111111,0.4600000000000001,0.5222222222222223,0.4688888888888888,0.37444444444444447,NF107,"(96, 12)"
0.5533333333333333,0.5966666666666667,0.41222222222222216,0.5866666666666667,0.42777777777777787,0.4833333333333334,0.5322222222222222,0.3655555555555556,NF107,"(96, 12)"
0.5522222222222222,0.5577777777777778,0.45999999999999996,0.4177777777777778,0.46333333333333326,0.6466666666666667,0.4166666666666667,0.4177777777777778,NF107,"(96, 12)"
0.5133333333333334,0.5277777777777778,0.45555555555555555,0.4800000000000001,0.49333333333333335,0.5555555555555556,0.5011111111111111,0.36444444444444446,NF107,"(96, 12)"
0.5411111111111111,0.4477777777777778,0.41222222222222216,0.5222222222222223,0.4377777777777777,0.42666666666666664,0.5411111111111111,0.39333333333333337,NF107,"(96, 12)"
0.5611111111111111,0.5622222222222223,0.42333333333333334,0.29888888888888887,0.5144444444444445,0.4455555555555556,0.3777777777777778,0.3433333333333334,NF107,"(96, 12)"
0.4166666666666667,0.4833333333333333,0.4655555555555556,0.5222222222222223,0.5155555555555555,0.42444444444444446,0.5755555555555556,0.3944444444444445,NF107,"(96, 12)"
0.4655555555555556,0.4377777777777777,0.47111111111111115,0.5666666666666667,0.5344444444444444,0.47000000000000003,0.5511111111111111,0.3655555555555556,NF107,"(96, 12)"
0.518888888888889,0.5288888888888889,0.4666666666666667,0.3977777777777778,0.49000000000000005,0.57,0.5622222222222222,0.35666666666666663,NF107,"(96, 12)"
0.3322222222222222,0.5088888888888888,0.5122222222222221,0.3844444444444445,0.4855555555555555,0.47000000000000003,0.5511111111111111,0.3866666666666667,NF107,"(96, 12)"
0.4966666666666667,0.5033333333333334,0.5066666666666666,0.43111111111111117,0.51,0.3666666666666666,0.4811111111111111,0.4066666666666666,NF107,"(96, 12)"
0.44666666666666666,0.538888888888889,0.5844444444444444,0.5044444444444445,0.6033333333333333,0.53,0.5222222222222223,0.3955555555555556,NF107,"(96, 12)"
0.44000000000000006,0.4066666666666666,0.39222222222222225,0.5522222222222222,0.5633333333333334,0.34222222222222226,0.5855555555555556,0.3344444444444445,NF107,"(96, 12)"
0.5844444444444445,0.5322222222222223,0.6411111111111111,0.4188888888888889,0.5,0.41666666666666663,0.4655555555555556,0.3822222222222222,NF107,"(96, 12)"
0.3222222222222223,0.5122222222222221,0.5222222222222223,0.5488888888888889,0.5422222222222222,0.5555555555555556,0.44666666666666666,0.2811111111111111,NF107,"(96, 12)"
0.5211111111111111,0.43,0.4622222222222222,0.44666666666666666,0.53,0.5422222222222223,0.45777777777777773,0.3677777777777778,NF107,"(96, 12)"
0.4166666666666667,0.5122222222222222,0.5844444444444444,0.4822222222222222,0.6266666666666667,0.4622222222222222,0.428888888888889,0.3533333333333334,NF107,"(96, 12)"
0.49333333333333335,0.45,0.5877777777777777,0.4888888888888888,0.6022222222222222,0.4177777777777778,0.5511111111111111,0.3611111111111111,NF107,"(96, 12)"
0.49777777777777776,0.46777777777777774,0.5055555555555556,0.5,0.508888888888889,0.5322222222222222,0.4322222222222222,0.4177777777777778,NF107,"(96, 12)"
0.6055555555555556,0.40777777777777774,0.4800000000000001,0.42444444444444435,0.4966666666666666,0.4844444444444444,0.45666666666666667,0.35333333333333333,NF107,"(96, 12)"
0.32333333333333336,0.5155555555555555,0.5544444444444445,0.42333333333333334,0.5233333333333332,0.5877777777777777,0.5611111111111111,0.3866666666666667,NF107,"(96, 12)"
0.4811111111111111,0.43999999999999995,0.42777777777777776,0.4066666666666666,0.5411111111111111,0.41555555555555557,0.47888888888888886,0.34444444444444444,NF107,"(96, 12)"
0.5200000000000001,0.5488888888888889,0.5966666666666667,0.38555555555555554,0.49333333333333335,0.5011111111111111,0.5633333333333334,0.3655555555555556,NF107,"(96, 12)"
0.40555555555555556,0.5211111111111111,0.4677777777777778,0.5844444444444445,0.49777777777777776,0.5222222222222223,0.45999999999999996,0.3677777777777778,NF107,"(96, 12)"
0.5766666666666667,0.3666666666666667,0.49111111111111105,0.5333333333333333,0.49333333333333335,0.5322222222222222,0.4644444444444444,0.38777777777777783,NF107,"(96, 12)"
0.44666666666666666,0.54,0.6055555555555555,0.4833333333333333,0.5344444444444444,0.48999999999999994,0.4488888888888889,0.33333333333333337,NF107,"(96, 12)"
0.4933333333333333,0.47111111111111115,0.3788888888888889,0.42666666666666664,0.4688888888888889,0.5222222222222223,0.47111111111111115,0.3866666666666667,NF107,"(96, 12)"
0.5411111111111111,0.5011111111111111,0.4166666666666667,0.47777777777777775,0.41,0.45666666666666667,0.4144444444444444,0.40555555555555556,NF107,"(96, 12)"
0.6255555555555556,0.45444444444444443,0.48666666666666664,0.43,0.4255555555555556,0.4499999999999999,0.5611111111111111,0.3633333333333334,NF107,"(96, 12)"
0.5333333333333333,0.5233333333333333,0.54,0.40555555555555556,0.5211111111111111,0.4188888888888889,0.5277777777777777,0.36444444444444446,NF107,"(96, 12)"
0.37444444444444447,0.44666666666666666,0.42777777777777776,0.47999999999999987,0.3977777777777778,0.5055555555555555,0.5011111111111112,0.37444444444444447,NF107,"(96, 12)"
0.3944444444444445,0.4922222222222222,0.5222222222222223,0.5000000000000001,0.51,0.41555555555555557,0.4811111111111111,0.34555555555555556,NF107,"(96, 12)"
0.5177777777777778,0.3866666666666667,0.5122222222222222,0.4455555555555556,0.5333333333333333,0.4488888888888889,0.48666666666666664,0.3444444444444445,NF107,"(96, 12)"
0.5422222222222223,0.41555555555555557,0.42444444444444446,0.45111111111111113,0.6033333333333333,0.33666666666666667,0.4188888888888889,0.34222222222222226,NF107,"(96, 12)"
0.5011111111111111,0.5444444444444445,0.39555555555555555,0.4666666666666666,0.4333333333333333,0.37777777777777777,0.4377777777777777,0.39666666666666667,NF107,"(96, 12)"
0.5111111111111111,0.5055555555555555,0.47111111111111115,0.4255555555555556,0.4144444444444444,0.53,0.42444444444444446,0.4166666666666667,NF107,"(96, 12)"
0.39666666666666667,0.49000000000000005,0.29333333333333333,0.51,0.39666666666666667,0.4699999999999999,0.51,0.3622222222222223,NF107,"(96, 12)"
0.5722222222222222,0.45888888888888885,0.4222222222222222,0.4688888888888889,0.5411111111111111,0.6455555555555555,0.53,0.3211111111111111,NF107,"(96, 12)"
0.6244444444444445,0.5522222222222222,0.47111111111111115,0.5955555555555556,0.4766666666666667,0.48,0.42444444444444446,0.35333333333333333,NF107,"(96, 12)"
0.5411111111111111,0.48999999999999994,0.5455555555555556,0.3855555555555556,0.45,0.4644444444444444,0.6355555555555555,0.3522222222222222,NF107,"(96, 12)"
0.49333333333333335,0.5611111111111111,0.49000000000000005,0.5411111111111111,0.4355555555555556,0.6988888888888889,0.4488888888888889,0.4166666666666667,NF107,"(96, 12)"
0.5222222222222223,0.5155555555555555,0.5822222222222222,0.45666666666666667,0.4488888888888889,0.51,0.46111111111111114,0.3533333333333334,NF107,"(96, 12)"
0.5011111111111111,0.538888888888889,0.5655555555555556,0.4600000000000001,0.45999999999999996,0.5044444444444445,0.5533333333333335,0.4066666666666666,NF107,"(96, 12)"
0.5122222222222221,0.45,0.47888888888888886,0.5833333333333334,0.4622222222222222,0.3966666666666667,0.6177777777777778,0.3766666666666667,NF107,"(96, 12)"
0.4133333333333333,0.48777777777777775,0.5244444444444445,0.4366666666666667,0.45777777777777784,0.4633333333333334,0.37333333333333335,0.37444444444444447,NF107,"(96, 12)"
0.4822222222222222,0.47888888888888886,0.5388888888888889,0.48888888888888893,0.5522222222222223,0.4622222222222222,0.4855555555555555,0.37,NF107,"(96, 12)"
0.6133333333333333,0.5411111111111111,0.42333333333333334,0.5744444444444443,0.4677777777777778,0.4477777777777778,0.5,0.39666666666666667,NF107,"(96, 12)"
0.4455555555555555,0.44222222222222224,0.4488888888888889,0.45666666666666667,0.47888888888888886,0.45666666666666667,0.42666666666666664,0.37444444444444447,NF107,"(96, 12)"
0.5622222222222222,0.3866666666666666,0.4477777777777778,0.47444444444444445,0.45444444444444443,0.5588888888888889,0.5544444444444444,0.3844444444444445,NF107,"(96, 12)"
0.41222222222222216,0.3655555555555556,0.5011111111111111,0.41555555555555557,0.5555555555555556,0.4600000000000001,0.4466666666666666,0.4166666666666667,NF107,"(96, 12)"
0.4988888888888889,0.4666666666666666,0.4444444444444445,0.5711111111111112,0.5522222222222222,0.4688888888888889,0.4644444444444444,0.33111111111111113,NF107,"(96, 12)"
0.5288888888888889,0.4988888888888889,0.4677777777777778,0.53,0.41555555555555557,0.49111111111111105,0.5044444444444445,0.41555555555555557,NF107,"(96, 12)"
0.5011111111111111,0.4133333333333334,0.42777777777777776,0.4311111111111111,0.4477777777777778,0.52,0.5411111111111111,0.42777777777777776,NF107,"(96, 12)"
0.47555555555555556,0.28888888888888886,0.4655555555555556,0.5288888888888889,0.5444444444444445,0.5066666666666666,0.5644444444444445,0.3455555555555556,NF107,"(96, 12)"
0.5933333333333334,0.4600000000000001,0.5577777777777778,0.47777777777777775,0.5322222222222222,0.3755555555555556,0.5122222222222221,0.3822222222222222,NF107,"(96, 12)"
0.5011111111111111,0.57,0.5277777777777778,0.45777777777777773,0.45222222222222214,0.4466666666666666,0.6155555555555555,0.3955555555555556,NF107,"(96, 12)"
0.42444444444444446,0.5633333333333332,0.40555555555555556,0.4188888888888889,0.45777777777777773,0.5077777777777779,0.47555555555555556,0.3855555555555556,NF107,"(96, 12)"
0.5244444444444445,0.571111111111111,0.5733333333333334,0.45666666666666667,0.49333333333333335,0.3522222222222222,0.5322222222222223,0.43555555555555553,NF107,"(96, 12)"
0.40555555555555556,0.5288888888888889,0.5177777777777777,0.51,0.5000000000000001,0.5444444444444445,0.44333333333333336,0.40444444444444444,NF107,"(96, 12)"
0.4966666666666667,0.4255555555555556,0.46222222222222226,0.3977777777777778,0.43555555555555553,0.5411111111111111,0.45444444444444443,0.45777777777777784,NF107,"(96, 12)"
0.45111111111111113,0.48888888888888893,0.3655555555555556,0.31111111111111117,0.4488888888888889,0.42666666666666664,0.4677777777777778,0.35666666666666663,NF107,"(96, 12)"
0.5233333333333333,0.4311111111111111,0.44333333333333336,0.40444444444444444,0.4144444444444444,0.6322222222222222,0.4833333333333334,0.39666666666666667,NF107,"(96, 12)"
0.43888888888888894,0.4666666666666667,0.5222222222222223,0.5244444444444445,0.5133333333333334,0.5111111111111111,0.4988888888888889,0.42666666666666664,NF107,"(96, 12)"
0.5022222222222223,0.3055555555555555,0.52,0.6177777777777778,0.47555555555555556,0.32999999999999996,0.49777777777777776,0.3744444444444445,NF107,"(96, 12)"
0.43666666666666665,0.43999999999999995,0.5122222222222221,0.4066666666666666,0.4455555555555556,0.3433333333333334,0.5111111111111112,0.3955555555555556,NF107,"(96, 12)"
0.5211111111111111,0.42777777777777776,0.3944444444444445,0.5277777777777778,0.5044444444444445,0.49111111111111105,0.5122222222222222,0.39666666666666667,NF107,"(96, 12)"
0.4655555555555555,0.43,0.6177777777777778,0.5544444444444445,0.45,0.5211111111111111,0.5122222222222221,0.36333333333333334,NF107,"(96, 12)"
0.5011111111111111,0.5066666666666666,0.4177777777777777,0.49777777777777776,0.5311111111111112,0.45555555555555555,0.6144444444444443,0.26888888888888884,NF107,"(96, 12)"
0.44222222222222224,0.53,0.46777777777777774,0.52,0.5077777777777778,0.6377777777777778,0.5422222222222223,0.3455555555555555,NF107,"(96, 12)"
0.5366666666666667,0.6222222222222221,0.3522222222222222,0.41666666666666663,0.39555555555555555,0.5,0.4688888888888888,0.35333333333333333,NF107,"(96, 12)"
0.47000000000000003,0.5366666666666667,0.47111111111111115,0.4611111111111111,0.45777777777777773,0.47000000000000003,0.45666666666666667,0.3244444444444444,NF107,"(96, 12)"
0.41000000000000003,0.45666666666666667,0.5222222222222223,0.3944444444444445,0.46111111111111114,0.47888888888888886,0.5411111111111111,0.40555555555555556,NF107,"(96, 12)"
0.61,0.4822222222222223,0.4477777777777778,0.558888888888889,0.4811111111111111,0.5022222222222222,0.5377777777777777,0.3955555555555556,NF107,"(96, 12)"
0.3988888888888889,0.6166666666666667,0.3788888888888889,0.4933333333333333,0.5133333333333333,0.4933333333333333,0.5144444444444444,0.3655555555555556,NF107,"(96, 12)"
0.47888888888888886,0.5733333333333335,0.41222222222222227,0.4,0.5088888888888888,0.5211111111111111,0.6211111111111112,0.3544444444444445,NF107,"(96, 12)"
0.45666666666666667,0.5833333333333333,0.5288888888888889,0.38555555555555554,0.37555555555555553,0.4377777777777778,0.47777777777777775,0.4177777777777778,NF107,"(96, 12)"
0.5411111111111111,0.6544444444444444,0.55,0.37666666666666665,0.5044444444444445,0.6266666666666667,0.4155555555555555,0.39555555555555555,NF107,"(96, 12)"
0.5088888888888888,0.5177777777777777,0.5799999999999998,0.5222222222222223,0.518888888888889,0.5844444444444444,0.5211111111111111,0.4144444444444445,NF107,"(96, 12)"
0.48666666666666664,0.51,0.3322222222222223,0.48888888888888893,0.41111111111111115,0.4988888888888889,0.6077777777777779,0.34444444444444444,NF107,"(96, 12)"
0.4822222222222222,0.5022222222222222,0.5533333333333335,0.5111111111111112,0.5177777777777778,0.4688888888888889,0.4522222222222222,0.37444444444444447,NF107,"(96, 12)"
0.48777777777777775,0.46111111111111114,0.42000000000000004,0.6622222222222223,0.4066666666666666,0.3988888888888889,0.5966666666666666,0.40777777777777785,NF107,"(96, 12)"
0.5544444444444445,0.4833333333333333,0.4811111111111111,0.5466666666666666,0.4988888888888888,0.4988888888888889,0.5222222222222223,0.3766666666666667,NF107,"(96, 12)"
0.49777777777777776,0.46777777777777774,0.4166666666666667,0.33,0.37333333333333335,0.5022222222222223,0.5333333333333333,0.39666666666666667,NF107,"(96, 12)"
0.5644444444444445,0.4766666666666667,0.45111111111111113,0.5266666666666666,0.4822222222222223,0.55,0.4822222222222222,0.3844444444444445,NF107,"(96, 12)"
0.5588888888888889,0.5188888888888888,0.46111111111111114,0.55,0.4177777777777778,0.40888888888888897,0.5077777777777778,0.41666666666666663,NF107,"(96, 12)"
0.5177777777777777,0.4855555555555555,0.5333333333333334,0.5633333333333334,0.45888888888888885,0.49000000000000005,0.37222222222222223,0.39555555555555555,NF107,"(96, 12)"
0.46333333333333326,0.40555555555555556,0.51,0.4144444444444445,0.5399999999999999,0.59,0.4877777777777778,0.39555555555555555,NF107,"(96, 12)"
0.5033333333333334,0.518888888888889,0.31222222222222223,0.5677777777777779,0.4844444444444444,0.5733333333333334,0.47111111111111115,0.36444444444444446,NF107,"(96, 12)"
0.5722222222222222,0.3877777777777777,0.4722222222222222,0.40555555555555556,0.5955555555555555,0.4855555555555555,0.45888888888888885,0.3322222222222223,NF107,"(96, 12)"
0.40888888888888897,0.5155555555555555,0.5,0.49111111111111116,0.4888888888888888,0.5611111111111111,0.5322222222222222,0.38333333333333336,NF107,"(96, 12)"
0.5033333333333333,0.5288888888888889,0.5433333333333333,0.5511111111111111,0.4600000000000001,0.4411111111111111,0.51,0.37444444444444447,NF107,"(96, 12)"
0.55,0.4977777777777777,0.51,0.5655555555555556,0.5333333333333334,0.5111111111111112,0.5966666666666667,0.33555555555555555,NF107,"(96, 12)"
0.4477777777777778,0.6044444444444443,0.4611111111111111,0.4822222222222222,0.3144444444444444,0.5544444444444444,0.5066666666666667,0.4166666666666667,NF107,"(96, 12)"
0.49777777777777776,0.5033333333333333,0.52,0.5877777777777777,0.49111111111111116,0.5355555555555556,0.5111111111111112,0.3444444444444445,NF107,"(96, 12)"
0.5044444444444445,0.49222222222222217,0.3722222222222223,0.4966666666666666,0.49000000000000005,0.5133333333333333,0.5011111111111111,0.33333333333333337,NF107,"(96, 12)"
0.5211111111111111,0.5955555555555556,0.45555555555555555,0.3955555555555556,0.48777777777777775,0.5499999999999999,0.45777777777777773,0.4677777777777778,NF107,"(96, 12)"
0.5088888888888888,0.6055555555555555,0.42444444444444446,0.47333333333333344,0.5155555555555555,0.528888888888889,0.5611111111111111,0.37666666666666665,NF107,"(96, 12)"
